33,9,3.6666666666666665,3,5
1326,38,34.89473684210526,2,25
0,10,0.0,3,5
11062,42,263.3809523809524,2,11
0,36,0.0,3,26
257,12,21.416666666666668,3,11
9724,25,388.96,-2,14
12431,28,443.9642857142857,-2,14
6091,19,320.57894736842104,0,11
1065,13,81.92307692307692,2,11
12186,27,451.3333333333333,1,14
10746,29,370.55172413793105,-2,14
31644,68,465.3529411764706,-3,30
16092,47,342.3829787234043,0,17
0,14,0.0,3,11
